 SOUID,    DATE,   HU, Q_HU
101002,19221114,-9999,    9
101002,19221115,-9999,    9
101002,19221116,-9999,    9
101002,19221117,-9999,    9
101002,19221118,-9999,    9
101002,19221119,-9999,    9
101002,19221120,-9999,    9
101002,19221121,-9999,    9
101002,19221122,-9999,    9
101002,19221123,-9999,    9
101002,19221124,-9999,    9
101002,19221125,-9999,    9
101002,19221126,-9999,    9
101002,19221127,-9999,    9
101002,19221128,-9999,    9
101002,19221129,-9999,    9
101002,19221130,-9999,    9
101002,19221201,-9999,    9
101002,19221202,-9999,    9
101002,19221203,-9999,    9
101002,19221204,-9999,    9
101002,19221205,-9999,    9
101002,19221206,-9999,    9
101002,19221207,-9999,    9
101002,19221208,-9999,    9
101002,19221209,-9999,    9
101002,19221210,-9999,    9
101002,19221211,-9999,    9
101002,19221212,-9999,    9
101002,19221213,-9999,    9
101002,19221214,-9999,    9
101002,19221215,-9999,    9
101002,19221216,-9999,    9
101002,19221217,-9999,    9
101002,19221218,-9999,    9
101002,19221219,-9999,    9
101002,19221220,-9999,    9
101002,19221221,-9999,    9
101002,19221222,-9999,    9
101002,19221223,-9999,    9
101002,19221224,-9999,    9
101002,19221225,-9999,    9
101002,19221226,-9999,    9
101002,19221227,-9999,    9
101002,19221228,-9999,    9
101002,19221229,-9999,    9
101002,19221230,-9999,    9
101002,19221231,-9999,    9
101002,19230101,-9999,    9
101002,19230102,-9999,    9
101002,19230103,-9999,    9
101002,19230104,-9999,    9
101002,19230105,-9999,    9
101002,19230106,-9999,    9
101002,19230107,-9999,    9
101002,19230108,-9999,    9
101002,19230109,-9999,    9
101002,19230110,-9999,    9
101002,19230111,-9999,    9
101002,19230112,-9999,    9
101002,19230113,-9999,    9
101002,19230114,-9999,    9
101002,19230115,-9999,    9
101002,19230116,-9999,    9
101002,19230117,-9999,    9
101002,19230118,-9999,    9
101002,19230119,-9999,    9
101002,19230120,-9999,    9
101002,19230121,-9999,    9
101002,19230122,-9999,    9
101002,19230123,-9999,    9
101002,19230124,-9999,    9
101002,19230125,-9999,    9
101002,19230126,-9999,    9
101002,19230127,-9999,    9
101002,19230128,-9999,    9
101002,19230129,-9999,    9
101002,19230130,-9999,    9
101002,19230131,-9999,    9
101002,19230201,-9999,    9
101002,19230202,-9999,    9
101002,19230203,-9999,    9
101002,19230204,-9999,    9
101002,19230205,-9999,    9
101002,19230206,-9999,    9
101002,19230207,-9999,    9
101002,19230208,-9999,    9
101002,19230209,-9999,    9
101002,19230210,-9999,    9
101002,19230211,-9999,    9
101002,19230212,-9999,    9
101002,19230213,-9999,    9
101002,19230214,-9999,    9
101002,19230215,-9999,    9
101002,19230216,-9999,    9
101002,19230217,-9999,    9
101002,19230218,-9999,    9
101002,19230219,-9999,    9
101002,19230220,-9999,    9
101002,19230221,-9999,    9
101002,19230222,-9999,    9
101002,19230223,-9999,    9
101002,19230224,-9999,    9
101002,19230225,-9999,    9
101002,19230226,-9999,    9
101002,19230227,-9999,    9
101002,19230228,-9999,    9
101002,19230301,-9999,    9
101002,19230302,-9999,    9
101002,19230303,-9999,    9
101002,19230304,-9999,    9
101002,19230305,-9999,    9
101002,19230306,-9999,    9
101002,19230307,-9999,    9
101002,19230308,-9999,    9
101002,19230309,-9999,    9
101002,19230310,-9999,    9
101002,19230311,-9999,    9
101002,19230312,-9999,    9
101002,19230313,-9999,    9
101002,19230314,-9999,    9
101002,19230315,-9999,    9
101002,19230316,-9999,    9
101002,19230317,-9999,    9
101002,19230318,-9999,    9
101002,19230319,-9999,    9
101002,19230320,-9999,    9
101002,19230321,-9999,    9
101002,19230322,-9999,    9
101002,19230323,-9999,    9
101002,19230324,-9999,    9
101002,19230325,-9999,    9
101002,19230326,-9999,    9
101002,19230327,-9999,    9
101002,19230328,-9999,    9
101002,19230329,-9999,    9
101002,19230330,-9999,    9
101002,19230331,-9999,    9
101002,19230401,-9999,    9
101002,19230402,-9999,    9
101002,19230403,-9999,    9
101002,19230404,-9999,    9
101002,19230405,-9999,    9
101002,19230406,-9999,    9
101002,19230407,-9999,    9
101002,19230408,-9999,    9
101002,19230409,-9999,    9
101002,19230410,-9999,    9
101002,19230411,-9999,    9
101002,19230412,-9999,    9
101002,19230413,-9999,    9
101002,19230414,-9999,    9
101002,19230415,-9999,    9
101002,19230416,-9999,    9
101002,19230417,-9999,    9
101002,19230418,-9999,    9
101002,19230419,-9999,    9
101002,19230420,-9999,    9
101002,19230421,-9999,    9
101002,19230422,-9999,    9
101002,19230423,-9999,    9
101002,19230424,-9999,    9
101002,19230425,-9999,    9
101002,19230426,-9999,    9
101002,19230427,-9999,    9
101002,19230428,-9999,    9
101002,19230429,-9999,    9
101002,19230430,-9999,    9
101002,19230501,-9999,    9
101002,19230502,-9999,    9
101002,19230503,-9999,    9
101002,19230504,-9999,    9
101002,19230505,-9999,    9
101002,19230506,-9999,    9
101002,19230507,-9999,    9
101002,19230508,-9999,    9
101002,19230509,-9999,    9
101002,19230510,-9999,    9
101002,19230511,-9999,    9
101002,19230512,-9999,    9
101002,19230513,-9999,    9
101002,19230514,-9999,    9
101002,19230515,-9999,    9
101002,19230516,-9999,    9
101002,19230517,-9999,    9
101002,19230518,-9999,    9
101002,19230519,-9999,    9
101002,19230520,-9999,    9
101002,19230521,-9999,    9
101002,19230522,-9999,    9
101002,19230523,-9999,    9
101002,19230524,-9999,    9
101002,19230525,-9999,    9
101002,19230526,-9999,    9
101002,19230527,-9999,    9
101002,19230528,-9999,    9
101002,19230529,-9999,    9
101002,19230530,-9999,    9
101002,19230531,-9999,    9
101002,19230601,-9999,    9
101002,19230602,-9999,    9
101002,19230603,-9999,    9
101002,19230604,-9999,    9
101002,19230605,-9999,    9
101002,19230606,-9999,    9
101002,19230607,-9999,    9
101002,19230608,-9999,    9
101002,19230609,-9999,    9
101002,19230610,-9999,    9
101002,19230611,-9999,    9
101002,19230612,-9999,    9
101002,19230613,-9999,    9
101002,19230614,-9999,    9
101002,19230615,-9999,    9
101002,19230616,-9999,    9
101002,19230617,-9999,    9
101002,19230618,-9999,    9
101002,19230619,-9999,    9
101002,19230620,-9999,    9
101002,19230621,-9999,    9
101002,19230622,-9999,    9
101002,19230623,-9999,    9
101002,19230624,-9999,    9
101002,19230625,-9999,    9
101002,19230626,-9999,    9
101002,19230627,-9999,    9
101002,19230628,-9999,    9
101002,19230629,-9999,    9
101002,19230630,-9999,    9
101002,19230701,-9999,    9
101002,19230702,-9999,    9
101002,19230703,-9999,    9
101002,19230704,-9999,    9
101002,19230705,-9999,    9
101002,19230706,-9999,    9
101002,19230707,-9999,    9
101002,19230708,-9999,    9
101002,19230709,-9999,    9
101002,19230710,-9999,    9
101002,19230711,-9999,    9
101002,19230712,-9999,    9
101002,19230713,-9999,    9
101002,19230714,-9999,    9
101002,19230715,-9999,    9
101002,19230716,-9999,    9
101002,19230717,-9999,    9
101002,19230718,-9999,    9
101002,19230719,-9999,    9
101002,19230720,-9999,    9
101002,19230721,-9999,    9
101002,19230722,-9999,    9
101002,19230723,-9999,    9
101002,19230724,-9999,    9
101002,19230725,-9999,    9
101002,19230726,-9999,    9
101002,19230727,-9999,    9
101002,19230728,-9999,    9
101002,19230729,-9999,    9
101002,19230730,-9999,    9
101002,19230731,-9999,    9
101002,19230801,-9999,    9
101002,19230802,-9999,    9
101002,19230803,-9999,    9
101002,19230804,-9999,    9
101002,19230805,-9999,    9
101002,19230806,-9999,    9
101002,19230807,-9999,    9
101002,19230808,-9999,    9
101002,19230809,-9999,    9
101002,19230810,-9999,    9
101002,19230811,-9999,    9
101002,19230812,-9999,    9
101002,19230813,-9999,    9
101002,19230814,-9999,    9
101002,19230815,-9999,    9
101002,19230816,-9999,    9
101002,19230817,-9999,    9
101002,19230818,-9999,    9
101002,19230819,-9999,    9
101002,19230820,-9999,    9
101002,19230821,-9999,    9
101002,19230822,-9999,    9
101002,19230823,-9999,    9
101002,19230824,-9999,    9
101002,19230825,-9999,    9
101002,19230826,-9999,    9
101002,19230827,-9999,    9
101002,19230828,-9999,    9
101002,19230829,-9999,    9
101002,19230830,-9999,    9
101002,19230831,-9999,    9
101002,19230901,-9999,    9
101002,19230902,-9999,    9
101002,19230903,-9999,    9
101002,19230904,-9999,    9
101002,19230905,-9999,    9
101002,19230906,-9999,    9
101002,19230907,-9999,    9
101002,19230908,-9999,    9
101002,19230909,-9999,    9
101002,19230910,-9999,    9
101002,19230911,-9999,    9
101002,19230912,-9999,    9
101002,19230913,-9999,    9
101002,19230914,-9999,    9
101002,19230915,-9999,    9
101002,19230916,-9999,    9
101002,19230917,-9999,    9
101002,19230918,-9999,    9
101002,19230919,-9999,    9
101002,19230920,-9999,    9
101002,19230921,-9999,    9
101002,19230922,-9999,    9
101002,19230923,-9999,    9
101002,19230924,-9999,    9
101002,19230925,-9999,    9
101002,19230926,-9999,    9
101002,19230927,-9999,    9
101002,19230928,-9999,    9
101002,19230929,-9999,    9
101002,19230930,-9999,    9
101002,19231001,-9999,    9
101002,19231002,-9999,    9
101002,19231003,-9999,    9
101002,19231004,-9999,    9
101002,19231005,-9999,    9
101002,19231006,-9999,    9
101002,19231007,-9999,    9
101002,19231008,-9999,    9
101002,19231009,-9999,    9
101002,19231010,-9999,    9
101002,19231011,-9999,    9
101002,19231012,-9999,    9
101002,19231013,-9999,    9
101002,19231014,-9999,    9
101002,19231015,-9999,    9
101002,19231016,-9999,    9
101002,19231017,-9999,    9
101002,19231018,-9999,    9
101002,19231019,-9999,    9
101002,19231020,-9999,    9
101002,19231021,-9999,    9
101002,19231022,-9999,    9
101002,19231023,-9999,    9
101002,19231024,-9999,    9
101002,19231025,-9999,    9
101002,19231026,-9999,    9
101002,19231027,-9999,    9
101002,19231028,-9999,    9
101002,19231029,-9999,    9
101002,19231030,-9999,    9
101002,19231031,-9999,    9
101002,19231101,   65,    0
101002,19231102,   77,    0
101002,19231103,-9999,    9
101002,19231104,-9999,    9
101002,19231105,   76,    0
101002,19231106,   72,    0
101002,19231107,-9999,    9
101002,19231108,-9999,    9
101002,19231109,-9999,    9
101002,19231110,-9999,    9
101002,19231111,-9999,    9
101002,19231112,   88,    0
101002,19231113,   85,    0
101002,19231114,   95,    0
101002,19231115,-9999,    9
101002,19231116,-9999,    9
101002,19231117,   94,    0
101002,19231118,   81,    0
101002,19231119,   81,    0
101002,19231120,   62,    0
101002,19231121,   66,    0
101002,19231122,-9999,    9
101002,19231123,-9999,    9
101002,19231124,   99,    0
101002,19231125,-9999,    9
101002,19231126,   98,    0
101002,19231127,   99,    0
101002,19231128,   87,    0
101002,19231129,-9999,    9
101002,19231130,-9999,    9
101002,19231201,   75,    0
101002,19231202,   86,    0
101002,19231203,-9999,    9
101002,19231204,-9999,    9
101002,19231205,-9999,    9
101002,19231206,-9999,    9
101002,19231207,   82,    0
101002,19231208,   91,    0
101002,19231209,-9999,    9
101002,19231210,   64,    0
101002,19231211,   73,    0
101002,19231212,   72,    0
101002,19231213,   74,    0
101002,19231214,   76,    0
101002,19231215,   70,    0
101002,19231216,-9999,    9
101002,19231217,   58,    0
101002,19231218,   67,    0
101002,19231219,   76,    0
101002,19231220,   72,    0
101002,19231221,   59,    0
101002,19231222,   68,    0
101002,19231223,-9999,    9
101002,19231224,-9999,    9
101002,19231225,-9999,    9
101002,19231226,   84,    0
101002,19231227,-9999,    9
101002,19231228,   86,    0
101002,19231229,   70,    0
101002,19231230,-9999,    9
101002,19231231,   70,    0
101002,19240101,   75,    0
101002,19240102,   77,    0
101002,19240103,   83,    0
101002,19240104,   68,    0
101002,19240105,   67,    0
101002,19240106,   84,    0
101002,19240107,   88,    0
101002,19240108,   88,    0
101002,19240109,   72,    0
101002,19240110,   92,    0
101002,19240111,   80,    0
101002,19240112,   86,    0
101002,19240113,   76,    0
101002,19240114,   84,    0
101002,19240115,   94,    0
101002,19240116,   89,    0
101002,19240117,   93,    0
101002,19240118,   96,    0
101002,19240119,   96,    0
101002,19240120,   96,    0
101002,19240121,   90,    0
101002,19240122,   88,    0
101002,19240123,   70,    0
101002,19240124,   72,    0
101002,19240125,   68,    0
101002,19240126,   66,    0
101002,19240127,   74,    0
101002,19240128,   69,    0
101002,19240129,   55,    0
101002,19240130,   58,    0
101002,19240131,   57,    0
101002,19240201,   59,    0
101002,19240202,   66,    0
101002,19240203,   59,    0
101002,19240204,   49,    0
101002,19240205,   62,    0
101002,19240206,   70,    0
101002,19240207,   68,    0
101002,19240208,-9999,    9
101002,19240209,   99,    0
101002,19240210,-9999,    9
101002,19240211,   71,    0
101002,19240212,   93,    0
101002,19240213,   87,    0
101002,19240214,   74,    0
101002,19240215,   67,    0
101002,19240216,-9999,    9
101002,19240217,   82,    0
101002,19240218,-9999,    9
101002,19240219,   85,    0
101002,19240220,   91,    0
101002,19240221,   98,    0
101002,19240222,-9999,    9
101002,19240223,   73,    0
101002,19240224,   60,    0
101002,19240225,-9999,    9
101002,19240226,   66,    0
101002,19240227,-9999,    9
101002,19240228,   58,    0
101002,19240229,-9999,    9
101002,19240301,-9999,    9
101002,19240302,   66,    0
101002,19240303,   79,    0
101002,19240304,-9999,    9
101002,19240305,   64,    0
101002,19240306,   82,    0
101002,19240307,   68,    0
101002,19240308,   65,    0
101002,19240309,-9999,    9
101002,19240310,   63,    0
101002,19240311,   63,    0
101002,19240312,   60,    0
101002,19240313,   53,    0
101002,19240314,   92,    0
101002,19240315,   83,    0
101002,19240316,   67,    0
101002,19240317,   77,    0
101002,19240318,   87,    0
101002,19240319,   99,    0
101002,19240320,   93,    0
101002,19240321,   68,    0
101002,19240322,   96,    0
101002,19240323,   90,    0
101002,19240324,   97,    0
101002,19240325,   88,    0
101002,19240326,   82,    0
101002,19240327,   86,    0
101002,19240328,   90,    0
101002,19240329,   71,    0
101002,19240330,   82,    0
101002,19240331,   86,    0
101002,19240401,   68,    0
101002,19240402,   62,    0
101002,19240403,   63,    0
101002,19240404,   80,    0
101002,19240405,   89,    0
101002,19240406,   79,    0
101002,19240407,   89,    0
101002,19240408,   69,    0
101002,19240409,   76,    0
101002,19240410,   75,    0
101002,19240411,   62,    0
101002,19240412,   65,    0
101002,19240413,   68,    0
101002,19240414,-9999,    9
101002,19240415,-9999,    9
101002,19240416,-9999,    9
101002,19240417,   65,    0
101002,19240418,-9999,    9
101002,19240419,   52,    0
101002,19240420,   36,    0
101002,19240421,   54,    0
101002,19240422,   47,    0
101002,19240423,   58,    0
101002,19240424,-9999,    9
101002,19240425,   56,    0
101002,19240426,   59,    0
101002,19240427,-9999,    9
101002,19240428,   62,    0
101002,19240429,   60,    0
101002,19240430,   51,    0
101002,19240501,   54,    0
101002,19240502,   41,    0
101002,19240503,   54,    0
101002,19240504,   44,    0
101002,19240505,   56,    0
101002,19240506,-9999,    9
101002,19240507,   79,    0
101002,19240508,   57,    0
101002,19240509,   64,    0
101002,19240510,   56,    0
101002,19240511,   50,    0
101002,19240512,   49,    0
101002,19240513,   49,    0
101002,19240514,   48,    0
101002,19240515,   46,    0
101002,19240516,   38,    0
101002,19240517,   45,    0
101002,19240518,   59,    0
101002,19240519,   76,    0
101002,19240520,   80,    0
101002,19240521,   76,    0
101002,19240522,   76,    0
101002,19240523,   62,    0
101002,19240524,   51,    0
101002,19240525,   57,    0
